path	organism	taxa1	taxa2	taxa3	GenomeSize	Coding	GeneSize	AlternativeSplicingRatio
GCF_010883055.1_B_treatae_v1	Belonocnema treatae	Arthropods	Arthropods	Invertebrate animals	1538686255	22182075	682516887	2.0394
GCF_000687475.1_ASM68747v2	Ustilaginoidea virens	Fungi	Fungi	Fungi	37158136	11778337	13485041	1.00000
GCF_000251105.1_ASM25110v1	Methanocella conradii HZ254	Archaea	Archaea	Archaea	2378438	2097394	2118005	1.00208
GCF_000063445.1_ASM6344v1	Methanocella arvoryzae MRE50	Archaea	Archaea	Archaea	3179916	2654528	2679367	1.00128
GCF_000263735.1_ASM26373v1	Pyrococcus sp. ST04	Archaea	Archaea	Archaea	1736885	1585390	1603480	1.00392
GCF_009650955.1_bCorMon1.pri	Corvus moneduloides	Aves	Aves	Vertebrate animals	1112734094	29812038	654744117	3.29137
GCF_016065055.1_ASM1606505v1	Halosimplex litoreum	Archaea	Archaea	Archaea	4158049	3567822	3589801	1.0006
GCF_000264495.1_ASM26449v1	Thermogladius calderae 1633	Archaea	Archaea	Archaea	1356318	1230595	1245876	1.00324
GCF_009762535.1_fNotCel1.pri	Notolabrus celidotus	Actinoperi	Actinoperi	Vertebrate animals	846744125	41136867	563955397	1.90182
GCF_016861865.1_ApuulaauensisMK2_assembly01	Aspergillus puulaauensis	Fungi	Fungi	Fungi	34318862	19366087	21270209	1.00011
GCF_000299395.1_ASM29939v1	Candidatus Nitrosopumilus sediminis	Archaea	Archaea	Archaea	1690905	1467106	1484391	1.00188
GCF_017639745.1_fMelBoe1.pri	Melanotaenia boesemani	Actinoperi	Actinoperi	Vertebrate animals	865592457	43732664	543921737	2.19649
GCF_001412615.1_ASM141261v1	Pyrodictium delaneyi	Archaea	Archaea	Archaea	2023836	1730530	1749148	1.00384
GCF_902387285.1_UHGG_MGYG-HGUT-02456	Candidatus Methanomethylophilus alvus	Archaea	Archaea	Archaea	1666795	1476906	1490209	1.00183
GCF_008326385.1_SulIC007_1.0	Sulfuracidifex tepidarius	Archaea	Archaea	Archaea	2535282	1986308	2006374	1.00428
GCF_000739065.1_ASM73906v1	Methanocaldococcus bathoardescens	Archaea	Archaea	Archaea	1607556	1401708	1417628	1.00111
GCF_000385565.1_ASM38556v1	Archaeoglobus sulfaticallidus PM70-1	Archaea	Archaea	Archaea	2076931	1810824	1826626	1.00247
GCF_000403645.1_ASM40364v1	Salinarchaeum sp. Harcht-Bsk1	Archaea	Archaea	Archaea	3255260	2762678	2776363	1.0006
GCF_000802205.1_ASM80220v2	Candidatus Nitrosocosmicus oleophilus	Archaea	Archaea	Archaea	3430706	2400853	2426007	1.00081
GCF_000446015.1_ASM44601v1	Thermofilum adornatum	Archaea	Archaea	Archaea	1750259	1562646	1579754	1.00281
GCF_009690625.1_ASM969062v1	Halorhabdus sp. CBA1104	Archaea	Archaea	Archaea	2628395	2223921	2242814	1.00081
GCF_902383905.1_UHGG_MGYG-HGUT-02160	Candidatus Methanomassiliicoccus intestinalis	Archaea	Archaea	Archaea	1931651	1691185	1705518	1.00200
GCF_001488575.1_Halobacterium_hubeiense_JI20-1	Halobacterium hubeiense	Archaea	Archaea	Archaea	3130345	2710462	2725284	1.00094
GCF_000812185.1_ASM81218v1	Candidatus Nitrosopelagicus brevis	Archaea	Archaea	Archaea	1232128	1143313	1156109	1.00209
GCF_901765095.1_aMicUni1.1	Microcaecilia unicolor	Amphibians	Amphibians	Vertebrate animals	4685939420	36312807	2553326572	1.82861
GCF_000969945.1_ASM96994v1	Methanosarcina sp. Kolksee	Archaea	Archaea	Archaea	4553495	3180587	3205897	1.00088
GCF_000970045.1_ASM97004v1	Methanosarcina sp. MTP4	Archaea	Archaea	Archaea	4211468	3109497	3133888	1.00075
GCF_000970005.1_ASM97000v1	Methanosarcina sp. WH1	Archaea	Archaea	Archaea	3914091	2732516	2756404	1.00078
GCF_000969965.1_ASM96996v1	Methanosarcina sp. WWM596	Archaea	Archaea	Archaea	4137337	2892174	2917024	1.00093
GCF_004799665.1_ASM479966v1	Halapricum salinum	Archaea	Archaea	Archaea	3452056	3047312	3062096	1.00085
GCF_000730285.1_ASM73028v1	Candidatus Nitrososphaera evergladensis SR1	Archaea	Archaea	Archaea	2954373	2394316	2412209	1.00206
GCF_013407145.1_ASM1340714v1	Nitrosopumilus cobalaminigenes	Archaea	Archaea	Archaea	1563356	1406426	1419343	1.00167
GCF_013407185.1_ASM1340718v1	Nitrosopumilus ureiphilus	Archaea	Archaea	Archaea	2171418	1834791	1849500	1.00167
GCF_014743375.2_RU_Dsub_v1.1	Drosophila subpulchrella	Arthropods	Arthropods	Invertebrate animals	265153789	23936565	116027152	2.37488
GCF_000769655.1_ASM76965v1	Thermococcus eurythermalis	Archaea	Archaea	Archaea	2126164	1904246	1924971	1.00338
GCF_000299365.1_ASM29936v1	Candidatus Nitrosopumilus koreensis AR1	Archaea	Archaea	Archaea	1639964	1407748	1420829	1.00192
GCF_016920705.1_AcolMOP1	Anopheles coluzzii	Arthropods	Arthropods	Invertebrate animals	273423987	23014765	154183213	2.38339
GCF_013343295.1_ASM1334329v1	Metallosphaera tengchongensis	Archaea	Archaea	Archaea	2176897	1788930	1809084	1.00446
GCF_003342695.1_ASM334269v1	Haloplanus rubicundus	Archaea	Archaea	Archaea	3529327	3089426	3113765	1.00105
GCF_000993805.1_ASM99380v1	Infirmifilum uzonense	Archaea	Archaea	Archaea	1611988	1446081	1462526	1.00339
GCF_019320065.1_ASM1932006v1	Cervus canadensis	Mammals	Mammals	Vertebrate animals	2526613007	36625148	1208269403	3.05268
GCF_003431325.1_ASM343132v1	Acidilobus sp. 7A	Archaea	Archaea	Archaea	1539049	1321746	1337246	1.0036
GCF_000800805.1_ASM80080v1	Candidatus Methanoplasma termitum	Archaea	Archaea	Archaea	1488669	1334862	1347455	1.00176
GCF_004337985.1_ASM433798v1	Pyricularia pennisetigena	Fungi	Fungi	Fungi	49117040	16239261	19839500	1.01792
GCF_000956175.1_ASM95617v1	Nitrosopumilus adriaticus	Archaea	Archaea	Archaea	1803090	1558298	1574078	1.00179
GCF_000875775.1_ASM87577v1	Nitrosopumilus piranensis	Archaea	Archaea	Archaea	1713078	1508980	1524692	1.00182
GCF_020217425.1_ASM2021742v1	Halosiccatus urmianus	Archaea	Archaea	Archaea	4254704	3525912	3557302	1.00093
GCF_000827835.1_ASM82783v1	Haloarcula sp. CBA1115	Archaea	Archaea	Archaea	4225046	3567000	3593656	1.00078
GCF_000955905.1_ASM95590v3	Candidatus Nitrosotenuis cloacae	Archaea	Archaea	Archaea	1620156	1462552	1476678	1.00217
GCF_001305655.1_ASM130565v1	Halanaeroarchaeum sulfurireducens	Archaea	Archaea	Archaea	2253500	1941892	1955454	1.00124
GCF_018831695.1_ASM1883169v1	Puntigrus tetrazona	Actinoperi	Actinoperi	Vertebrate animals	730818536	45705995	431852252	2.27452
GCF_001577775.1_ASM157777v1	Pyrococcus kukulkanii	Archaea	Archaea	Archaea	1977126	1757735	1779887	1.00507
GCF_001548675.1_ASM154867v1	Methanobrevibacter sp. YE315	Archaea	Archaea	Archaea	2273296	2016125	2050836	1.0008
GCF_003967175.1_Sacidi_1.0	Sulfodiicoccus acidiphilus	Archaea	Archaea	Archaea	2353189	1728135	1747866	1.00488
GCF_900083515.1_ASM90008351v1	Cuniculiplasma divulgatum	Archaea	Archaea	Archaea	1938699	1685318	1700366	1.00263
GCF_001484685.1_ASM148468v1	Thermococcus sp. 2319x1	Archaea	Archaea	Archaea	1961221	1697474	1715127	1.00306
GCF_013402815.1_ASM1340281v1	Haloterrigena sp. YPL8	Archaea	Archaea	Archaea	4359796	3461916	3482096	1.00073
GCF_020886315.1_ASM2088631v1	Saccharolobus caldissimus	Archaea	Archaea	Archaea	3075795	2571933	2596648	1.00452
GCF_013456555.2_ASM1345655v2	Natrinema sp. YPL30	Archaea	Archaea	Archaea	5336312	4219807	4249972	1.0007
GCF_013391105.1_ASM1339110v1	Natronomonas salina	Archaea	Archaea	Archaea	3746575	3177751	3193303	1.00091
GCF_001647085.1_ASM164708v1	Thermococcus piezophilus	Archaea	Archaea	Archaea	1928800	1506902	1522145	1.00278
GCF_001304615.2_ASM130461v2	Methanosarcina flavescens	Archaea	Archaea	Archaea	3283688	2427664	2451936	1.00115
GCF_016097555.1_Gae_host_genome	Gigantopelta aegis	Molluscs	Molluscs	Invertebrate animals	1149605642	36047330	614937606	1.61804
GCF_003268005.1_ASM326800v1	Methanosphaera sp. BMS	Archaea	Archaea	Archaea	2868093	2344443	2360734	1.00054
GCF_900696045.1_Nitrosocosmicus_franklandus_C13	Candidatus Nitrosocosmicus franklandus	Archaea	Archaea	Archaea	2836447	1979612	1998846	1.00138
GCF_009762275.1_ASM976227v1	Haloplanus rallus	Archaea	Archaea	Archaea	3560302	3103044	3125510	1.00105
GCF_001870125.1_ASM187012v1	Candidatus Nitrosocosmicus hydrocola	Archaea	Archaea	Archaea	2989777	2238667	2257919	1.00087
GCF_002787055.1_ASM278705v1	Candidatus Nitrosotenuis aquarius	Archaea	Archaea	Archaea	1697207	1540432	1554508	1.00202
GCF_003721175.2_ASM372117v2	Halarchaeum sp. CBA1220	Archaea	Archaea	Archaea	3175875	2778759	2806639	1.00102
GCF_002025255.2_ASM202525v2	Halolamina sp. CBA1230	Archaea	Archaea	Archaea	3465332	2968889	2989575	1.00087
GCF_003721435.2_ASM372143v2	Halorubrum sp. CBA1229	Archaea	Archaea	Archaea	3582278	3050067	3073130	1.00069
GCF_001886955.1_ASM188695v1	Halodesulfurarchaeum formicicum	Archaea	Archaea	Archaea	2085946	1887491	1900707	1.00118
GCF_013340765.1_NAS2_1.0	Conexivisphaera calida	Archaea	Archaea	Archaea	1593902	1407331	1423509	1.00383
GCF_001719125.1_ASM171912v1	Sulfolobus sp. A20	Archaea	Archaea	Archaea	2688317	2261925	2282975	1.00401
GCF_002156965.1_ASM215696v1	Candidatus Nitrosomarinus catalina	Archaea	Archaea	Archaea	1360076	1236331	1248786	1.00171
GCF_900177045.1_Candidatus_Nitrosotalea_koreensis_CS_whole_genome	Candidatus Nitrosotalea okcheonensis	Archaea	Archaea	Archaea	1972585	1694889	1709818	1.00185
GCF_002813675.1_ASM281367v1	Methanobacterium sp. MZ-A1	Archaea	Archaea	Archaea	2524329	2048321	2065879	1.00085
GCF_002214165.1_ASM221416v1	Candidatus Mancarchaeum acidiphilum	Archaea	Archaea	Archaea	952257	837027	847837	1.00108
GCF_002844335.1_ASM284433v1	Haloarcula taiwanensis	Archaea	Archaea	Archaea	3721706	3216772	3236733	1.0008
GCF_001989615.1_ASM198961v1	Halorientalis sp. IM1011	Archaea	Archaea	Archaea	3778989	3293616	3316119	1.00085
GCF_002201915.1_ASM220191v1	Methanopyrus sp. KOL6	Archaea	Archaea	Archaea	1430309	1283152	1300406	1.00563
GCF_002201895.1_ASM220189v1	Methanopyrus sp. SNP6	Archaea	Archaea	Archaea	1421621	1271840	1288875	1.00552
GCF_013407165.1_ASM1340716v1	Nitrosopumilus oxyclinae	Archaea	Archaea	Archaea	1585110	1414251	1426985	1.00155
GCF_002197185.1_ASM219718v1	Thermococcus sp. 5-4	Archaea	Archaea	Archaea	1854909	1708385	1726627	1.00295
GCF_003672135.1_Obir_v5.4	Ooceraea biroi	Arthropods	Arthropods	Invertebrate animals	223876465	20825201	166752117	2.4194
GCF_900198835.1_chr_EXT12c	Thermococcus henrietii	Archaea	Archaea	Archaea	2155760	1958748	1977432	1.00369
GCF_003430825.1_ASM343082v1	Natrarchaeobaculum sulfurireducens	Archaea	Archaea	Archaea	3789323	3158679	3182596	1.00058
GCF_002906215.1_ASM290621v1	Candidatus Nitrosocaldus islandicus	Archaea	Archaea	Archaea	1617394	1395545	1410791	1.00154
GCF_002952775.1_ASM295277v1	Halalkaliarchaeum desulfuricum	Archaea	Archaea	Archaea	3313120	2876126	2895615	1.00096
GCF_900248165.1_Nitrosocaldus_cavascurensis_SCU2_chromosome	Candidatus Nitrosocaldus cavascurensis	Archaea	Archaea	Archaea	1577284	1361285	1374793	1.00156
GCF_019880245.1_ASM1988024v1	Halobaculum roseum	Archaea	Archaea	Archaea	3719897	3193917	3214539	1.00082
GCF_004785595.1_Jm3101_v1.0	Juglans microcarpa x Juglans regia	Flowering plants	Flowering plants	Viridiplantae	527895757	37402733	174519284	1.64265
GCF_016806735.1_ASM1680673v1	Candidatus Micrarchaeum sp.	Archaea	Archaea	Archaea	989838	894888	906333	1.00123
GCF_004027225.2_bStrHab1.2.pri	Strigops habroptila	Aves	Aves	Vertebrate animals	1148597545	29644399	639194153	3.27597
GCF_004114375.1_ASM411437v1	Halorubrum sp. BOL3-1	Archaea	Archaea	Archaea	3668425	2922459	2948241	1.00069
GCF_006740685.1_ASM674068v1	Candidatus Nitrosopumilus sp. SW	Archaea	Archaea	Archaea	1499620	1349955	1363244	1.00175
GCF_009617975.1_ASM961797v1	Candidatus Nanohalobium constans	Archaea	Archaea	Archaea	973463	882912	895239	1.00203
GCF_005155585.1_ASM515558v1	Haloprofundus sp. MHR1	Archaea	Archaea	Archaea	3051700	2607433	2629130	1.00072
GCF_006274605.1_ASM627460v1	Thermococcus indicus	Archaea	Archaea	Archaea	2234010	1955659	1972917	1.00298
GCF_000226115.1_ASM22611v1	Thermothielavioides terrestris NRRL 8126	Fungi	Fungi	Fungi	36912256	13614331	18697232	1.00004
GCF_008000775.1_ASM800077v1	Candidatus Prometheoarchaeum syntrophicum	Archaea	Archaea	Archaea	4427796	3907122	3926698	1.00059
GCF_007833275.1_ASM783327v1	Salarchaeum sp. JOR-1	Archaea	Archaea	Archaea	2523371	2246076	2261055	1.0016
GCF_008033705.1_ASM803370v1	Methanothermobacter sp. KEPCO-1	Archaea	Archaea	Archaea	1741029	1530814	1550263	1.00156
GCF_009914355.1_ASM991435v1	Methanothermobacter sp. THM-1	Archaea	Archaea	Archaea	1724502	1441972	1459056	1.00138
GCF_009917665.1_ASM991766v1	Methanothermobacter sp. THM-2	Archaea	Archaea	Archaea	1697935	1412673	1431894	1.00171
GCF_006345805.1_ASM634580v1	Octopus sinensis	Molluscs	Molluscs	Invertebrate animals	2719151902	29875584	1118907929	2.40126
GCF_003351865.1_ASM335186v1	Methanofervidicoccus sp. A16	Archaea	Archaea	Archaea	1504113	1172630	1187646	1.00091
GCF_009617995.1_ASM961799v1	Halomicrobium sp. LC1Hm	Archaea	Archaea	Archaea	3329031	2838566	2862444	1.00086
GCF_009601705.1_ASM960170v1	Sulfolobus sp. E5-1-F	Archaea	Archaea	Archaea	2543529	2114933	2137207	1.00503
GCF_009602405.1_ASM960240v1	Sulfolobus sp. E11-6	Archaea	Archaea	Archaea	2549580	1894362	1914589	1.00458
GCF_016906025.1_ASM1690602v1	Haloterrigena salifodinae	Archaea	Archaea	Archaea	5087240	4150770	4186366	1.00065
GCF_002910315.2_ASM291031v2	Salvelinus sp. IW2-2015	Actinoperi	Actinoperi	Vertebrate animals	2169553147	58287625	883644213	1.82064
GCF_011602445.1_ASM1160244v1	Haloarcula sp. JP-L23	Archaea	Archaea	Archaea	4930832	4065453	4097456	1.00116
GCF_000001405.40_GRCh38.p14	Homo Sapiens	Mammals	Mammals	Vertebrate animals	3298430730	39166271	1872177751	6.91927
